index	id	family	shape	outcome	samplesPerRuntime	measurementKind	mainLatencyNanos	goLatencyNanos	mainOverGoSingleSampleRatio	rowCount	responseBytes	digest	mainErrorClass	mainReferenceErrorMessage	goErrorClass	goErrorMessage
103	graph-id-property-wrapped-contains-target-24-zero	graph-id	graph-id-property-wrapped-contains	success	1	successful-latency	14317375	557833	25.666059555458354	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
104	graph-id-property-wrapped-contains-target-24-targeted	graph-id	graph-id-property-wrapped-contains	success	1	successful-latency	196583	1648125	0.1192767538869928	1	754	033650595463ffba6f1f515fc8a38ba023fdd37a0e2442442be40f2d8baee0b4				
105	graph-id-property-wrapped-contains-target-24-dense	graph-id	graph-id-property-wrapped-contains	success	1	successful-latency	962458	15195958	0.06333644775801565	200	96144	13cc3d04be15c5d98101b6676211e0260c08571becd6cbc7be1dcfad1b7efce8				
106	graph-id-property-wrapped-contains-target-25-zero	graph-id	graph-id-property-wrapped-contains	success	1	successful-latency	14044667	501583	28.000683834978457	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
107	graph-id-property-wrapped-contains-target-25-targeted	graph-id	graph-id-property-wrapped-contains	success	1	successful-latency	195875	1614583	0.12131615407817374	17	9434	57a7fb26e2c1557848eddaabb17076d92c9b2ef2e0ff6b92be3de4374fe1fa9b				
108	graph-id-property-wrapped-contains-target-25-dense	graph-id	graph-id-property-wrapped-contains	success	1	successful-latency	887917	14840500	0.05983066608267915	200	90260	d606d19bfcb83b224b953bd70176bc52dc06d427ef6ab3d0cc311bc6ed6fc260				
109	graph-id-property-wrapped-contains-target-26-zero	graph-id	graph-id-property-wrapped-contains	success	1	successful-latency	14999791	519667	28.86423613583314	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
110	graph-id-property-wrapped-contains-target-26-targeted	graph-id	graph-id-property-wrapped-contains	success	1	successful-latency	206167	1644625	0.12535806034810368	1	791	550bd45f802381cb65ea30928a856fc0c2bc207cbfc2a147aad4312130548c9a				
111	graph-id-property-wrapped-contains-target-26-dense	graph-id	graph-id-property-wrapped-contains	success	1	successful-latency	949458	15758709	0.06024973238607299	200	96089	d0bdae62973cb737c05eda37d83d6fd7dea4520a7f87acdd4ed9a2fba1f97888				
112	graph-id-property-wrapped-contains-target-27-zero	graph-id	graph-id-property-wrapped-contains	success	1	successful-latency	13774542	503250	27.371171385991058	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
113	graph-id-property-wrapped-contains-target-27-targeted	graph-id	graph-id-property-wrapped-contains	success	1	successful-latency	239375	1561833	0.1532654259450274	14	8030	e1858d468e2cee9daff29f91791894b539cc1c9bfb8d57bb0eaa364a24ec0f04				
114	graph-id-property-wrapped-contains-target-27-dense	graph-id	graph-id-property-wrapped-contains	success	1	successful-latency	899375	12282291	0.07322534533663141	200	95559	bcb492a91a247979acd291eaea381c0db6d952c0baff29193145ae7356b00907				
115	graph-id-property-wrapped-contains-target-28-zero	graph-id	graph-id-property-wrapped-contains	success	1	successful-latency	14398417	508375	28.32243324317679	0	147	805c8c7334c868e18e2be84be95b83cc60895722d739c2b164a68be4cd410c49				
